oferta_id;oferta_tomador_sexo;oferta_tom_cond;oferta_propietario_tom;oferta_propietario_cond;oferta_veh_tara;oferta_veh_categoria;oferta_veh_puertos;antiguedad_permiso;antiguedad_permiso_riesgo;edad_segundo_conductor_riesgo;cliente_extranjero;car_ranking;d_uso_particular;d_uso_alquiler;d_tipo_ciclomotor;d_tipo_furgoneta;d_tipo_camion;d_tipo_autocar;d_tipo_remolque;d_tipo_agricola;d_tipo_industrial;d_tipo_triciclo;vehiculo_heavy;oferta_sim_cia_actual;oferta_sim_siniestro_5_anio_culpa;oferta_sim_anios_asegurado;oferta_sim_antiguedad_cia_actual;oferta_sim_siniestro_1_anio_culpa;oferta_bonus_simulacion_perc;oferta_veh_valor_unitary;cliente_edad_18_30;cliente_edad_30_65;cliente_edad_65;antiguedad_vehiculo;oferta_adicional_riesgo;oferta_veh_marca;oferta_veh_modelo;oferta_veh_version;oferta_veh_accesorio;oferta_veh_uso;oferta_veh_tipo;oferta_veh_grupo_tarifa;oferta_veh_plazas;oferta_veh_potencia;oferta_veh_cilindrada;cliente_region_AFRICAARABE;cliente_region_AFRICASUBSHARIANA;cliente_region_AMERICADELSUR;cliente_region_ASIAORIENTAL;cliente_region_EUROPACENTRAL;cliente_region_EUROPADELNORTE;cliente_region_EUROPADELSUR;cliente_region_EUROPAOCCIDENTAL;cliente_region_EUROPAORIENTAL;cliente_region_MARCARIBE;cliente_region_OCEANIA;cliente_region_nan;d_sin_cia;cp_risk_relabel;intm_risk_relabel;customer_risk_relabel;veh_risk_relabel;target;risk_cia
5184;1;1;1;1;0;1;0;21;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;30;30;0;50.0;14978;0;1;0;11;0;54;12;119;1500.0;110;100;17;5;100.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;6;9;1;0
4919;1;1;1;1;0;1;0;12;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;25;0;10;10;0;10.0;14500;0;1;0;11;0;0015;66;10;0.0;110;100;17;5;100.0;1399;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
11110;1;1;1;1;0;1;0;39;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;140;0;30;30;0;50.0;14360;0;1;0;11;1;22;7;152;1500.0;110;100;16;5;95.0;1368;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
583;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;14150;0;1;0;11;1;0046;341;37;1500.0;110;100;15;5;70.0;1398;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;6;9;1;0
6452;1;1;1;1;0;1;0;32;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;15462;0;1;0;16;0;0049;42;52;1500.0;210;200;16;5;80.0;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;6;9;1;0
11242;1;1;1;1;0;1;0;25;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;15724;0;1;0;16;0;0325;3;1;1500.0;210;300;15;3;72.0;2445;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;7;9;1;0
1482;1;0;0;1;0;1;0;19;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;15268;0;1;0;16;0;17;28;7;1500.0;210;300;16;3;92.0;1905;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;1;0
7289;1;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;14365;1;0;0;1;0;0072;12;58;1500.0;110;100;16;5;84.0;1248;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;0;1;0
7129;0;1;1;1;0;1;0;24;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-40.0;12231;0;1;0;14;0;17;19;42;1500.0;210;200;15;2;71.0;1905;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
610;1;0;1;1;0;1;0;40;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;20;20;0;35.0;27945;0;1;0;3;0;17;33;143;1500.0;110;100;18;5;163.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;1;7.0;5;1;9;1;0
5303;0;1;1;1;0;1;0;14;0;0;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;27850;0;1;0;3;0;44;95;242;1500.0;110;150;17;5;110.0;1461;0;0;0;0;0;0;0;0;1;0;0;0;0;7.0;3;4;9;1;0
7466;1;1;1;1;0;1;0;18;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;32650;0;1;0;0;0;46;364;118;1500.0;110;150;18;7;130.0;1199;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;0;0;1;0
14572;0;1;1;1;0;1;0;43;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;61;0;10;10;0;10.0;32300;0;1;0;0;0;0046;358;118;1500.0;110;150;18;5;130.0;1499;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;2;0;1;0
14338;0;1;1;1;0;1;0;7;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-40.0;32640;1;0;0;0;0;64;63;105;1500.0;110;150;17;5;110.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;4;0;1;0
9789;1;1;1;1;0;1;0;18;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;35000;0;1;0;0;0;0064;3;812;1500.0;110;100;19;5;230.0;1984;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;0;9;1;0
3888;1;1;1;1;0;1;0;51;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-80.0;34272;0;0;1;0;0;0064;51;101;2000.0;110;120;18;7;150.0;1390;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;6;9;1;0
3969;1;1;1;1;0;3;0;25;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;8619;0;1;0;14;0;26;330;1;200.0;710;240;41;2;53.0;647;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;6;9;1;0
14125;1;1;1;1;0;1;0;36;0;1;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;29105;0;1;0;2;1;0049;154;2;1500.0;110;150;18;5;130.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;1;1;0
265;1;1;1;1;0;1;0;36;0;1;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;29105;0;1;0;2;1;0049;154;2;1500.0;110;150;18;5;130.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;1;1;0
5323;1;1;1;1;0;1;0;36;0;1;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;29105;0;1;0;2;1;0049;154;2;1500.0;110;150;18;5;130.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;1;1;0
10965;1;1;1;1;0;1;0;41;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;9900;0;0;1;19;0;0046;2;92;1500.0;110;100;15;5;60.0;1124;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
714;1;1;1;1;0;1;0;16;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;29320;0;1;0;0;0;0072;31;2;1500.0;110;100;18;5;136.0;1685;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
8063;1;1;1;1;0;1;0;12;0;0;0;9;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22541;0;1;0;14;0;0044;69;6;1500.0;210;310;17;6;100.0;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;6;9;1;0
6497;1;0;0;1;0;1;0;11;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19751;0;1;0;13;0;0054;30;52;1500.0;110;100;17;5;105.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;0;9;1;0
10741;0;1;1;1;0;1;0;18;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19710;0;1;0;13;0;0022;50;32;1500.0;110;100;18;5;140.0;1910;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
3545;1;1;1;1;0;1;0;2;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19710;1;0;0;13;0;22;50;32;1500.0;110;100;18;5;140.0;1910;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;1;9;1;0
12273;1;0;0;1;0;1;0;35;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;10;0;0;10.0;19130;0;1;0;13;0;0051;33;34;1500.0;110;100;17;5;113.0;1994;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;1;9;1;0
13496;1;1;1;0;0;1;0;38;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;20;0;10;10;0;10.0;19610;0;1;0;13;0;45;2;243;0.0;110;100;17;5;105.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;1;9;1;0
8738;1;1;1;1;0;1;0;1;1;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19800;0;1;0;13;0;0017;46;16;1500.0;110;100;17;5;110.0;1587;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;4;9;1;0
11711;1;1;0;0;0;1;0;18;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19100;0;1;0;13;0;0049;24;463;1500.0;110;100;17;5;110.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;6;9;1;0
9523;1;1;1;1;0;1;0;9;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;19380;1;0;0;13;0;0017;46;27;1500.0;110;100;16;5;92.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;5;6;9;1;0
7732;1;1;1;1;0;3;0;11;0;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;2699;0;1;0;12;0;0026;382;1;0.0;710;240;32;2;20.0;249;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
14483;1;1;1;1;0;1;0;6;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;11695;0;1;0;18;0;0023;2;19;1500.0;210;200;15;5;60.0;1753;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;4;9;1;0
13344;1;1;1;1;0;1;0;23;0;0;0;5;1;0;1;1;0;0;0;0;0;0;0;101;0;30;30;0;50.0;21385;0;1;0;12;0;17;28;25;1500.0;210;310;17;6;110.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
6898;1;1;1;1;0;1;0;36;0;0;0;9;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;50.0;23008;0;1;0;14;0;64;27;559;1500.0;210;300;17;3;104.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;1;9;1;0
1583;1;1;1;1;0;1;0;14;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50.0;21894;0;1;0;17;0;0017;33;13;1500.0;110;100;17;5;117.0;1749;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
6488;1;1;1;1;0;1;0;10;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;21413;0;1;0;17;0;0041;101;6;1500.0;110;100;17;5;102.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;4;9;1;0
6206;0;1;1;1;0;1;0;15;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;33650;0;1;0;12;0;0049;16;45;1500.0;110;120;18;7;120.0;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
2405;1;1;1;0;0;1;0;19;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;8;0;20;20;0;35.0;45790;0;1;0;10;0;8;15;286;1500.0;110;100;19;5;240.0;2967;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;0;9;1;0
3011;1;1;1;1;0;1;0;17;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50.0;45490;0;1;0;10;0;0041;212;1;1500.0;110;120;18;8;150.0;2148;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;0;9;1;0
3778;1;1;1;1;0;1;0;18;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;23710;0;1;0;11;0;0049;100;8;1500.0;110;120;18;7;120.0;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;0;9;1;0
964;1;1;1;1;0;1;0;14;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;23220;0;1;0;11;0;0054;30;61;1500.0;110;100;18;5;140.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;0;9;1;0
9336;1;1;1;1;0;1;0;43;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;23895;0;1;0;11;0;0023;40;136;1500.0;110;100;18;5;136.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;5;9;1;0
5762;0;1;1;1;0;1;0;41;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;10802;0;1;0;0;0;0018;4;57;1500.0;110;100;16;5;90.0;898;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;2;9;1;0
3671;1;1;1;1;0;1;0;10;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;10900;0;1;0;0;0;0433;3;3;1500.0;110;100;11;2;5.4;505;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;4;9;1;0
5864;1;0;1;0;0;1;0;1;1;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;18030;1;0;0;16;0;8;16;1;2500.0;110;100;17;5;101.0;1595;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;1;9;1;0
12734;1;1;1;1;0;1;0;44;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;54;0;10;10;0;10.0;23499;0;0;1;16;0;59;307;6;1500.0;110;150;17;5;110.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;5;6;9;1;0
11661;1;1;1;1;0;1;0;53;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;54;0;30;30;0;50.0;23270;0;0;1;16;0;64;38;9;1500.0;110;100;17;5;110.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
10729;1;1;1;1;0;3;0;29;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;8976;0;1;0;17;0;0059;322;1;0.0;710;240;42;2;100.0;1156;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;7;9;1;0
2699;1;1;1;1;0;1;0;28;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;63;0;20;20;0;35.0;27605;0;1;0;1;0;0049;154;11;1500.0;110;150;17;5;110.0;1461;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;7;7;1;0
14158;1;1;1;0;0;1;0;31;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;8;0;10;10;0;10.0;20625;0;1;0;4;0;40;31;121;1500.0;110;100;18;5;120.0;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
8587;1;1;1;1;0;1;0;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;11470;1;0;0;20;0;0046;309;7;1500.0;110;100;15;5;75.0;1360;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
9610;1;1;1;1;0;1;0;13;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;42582;0;1;0;13;0;0013;2;78;1500.0;110;100;18;5;184.0;2926;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
2893;1;1;1;1;0;1;0;51;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;42623;0;0;1;13;0;41;169;5;1500.0;110;100;18;5;170.0;2685;0;0;0;0;0;0;1;0;0;0;0;0;0;4.0;4;6;9;1;0
8829;1;1;1;1;0;1;0;25;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;49;0;30;30;0;50.0;42050;0;1;0;13;0;0041;96;29;0.0;110;100;18;4;163.0;1796;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
8115;1;1;1;1;0;1;0;37;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;14808;0;1;0;13;0;0059;5;40;1500.0;110;100;15;5;69.0;1248;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;1;9;1;0
1304;1;1;1;1;0;1;0;19;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;14978;0;1;0;13;0;0054;12;119;1500.0;110;100;17;5;100.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
11695;1;0;1;0;0;1;0;12;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;11047;0;1;0;16;0;0064;6;156;1500.0;110;100;15;5;64.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
13730;1;1;1;1;0;1;0;16;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;11230;0;1;0;16;0;0049;15;130;1500.0;110;100;15;5;60.0;1149;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
10537;1;0;0;0;0;1;0;8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;11415;0;1;0;16;0;0017;17;61;1500.0;110;100;15;5;75.0;1360;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;4;9;1;0
3385;0;1;1;1;0;1;0;24;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;62;0;10;10;0;10.0;11750;0;1;0;16;1;54;14;235;0.0;110;100;15;5;68.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
7479;1;1;1;1;0;1;0;38;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22600;0;1;0;14;0;0046;324;88;1500.0;110;100;17;7;110.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;7;9;1;0
7112;0;1;1;1;0;1;0;33;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-80.0;22145;0;1;0;14;1;0049;24;302;1500.0;110;100;18;5;120.0;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;8;7;9;1;0
5831;1;1;1;1;0;1;0;37;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22100;0;1;0;14;0;64;5;265;1500.0;110;100;17;5;102.0;1595;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;1;9;1;0
12645;1;0;0;1;0;1;0;10;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22265;0;1;0;14;0;0054;30;41;1500.0;110;100;18;5;150.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;4;9;1;0
475;1;0;0;1;0;1;0;19;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50.0;22900;0;1;0;2;0;17;46;202;1500.0;110;100;17;5;99.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;1;1;0
3255;0;1;1;1;0;1;0;9;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;22082;0;1;0;2;0;46;20;231;1500.0;110;120;17;5;100.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;4;1;1;0
1097;1;1;0;0;0;1;0;36;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;16146;0;1;0;4;1;54;14;693;1500.0;110;100;16;5;85.0;1197;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;2;6;9;1;0
5047;1;1;1;1;0;1;0;31;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;4;0;10;10;0;10.0;15780;0;1;0;12;0;17;19;65;0.0;210;200;15;5;71.0;1868;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;1;0
9645;1;0;0;0;0;1;0;29;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;21330;0;1;0;18;0;0064;3;356;1500.0;110;100;17;5;100.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
8221;1;0;0;0;0;1;0;49;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;21114;0;0;1;18;0;0064;3;141;1500.0;110;100;18;5;150.0;1984;0;0;0;0;0;0;1;0;0;0;0;0;0;5.0;5;5;9;1;0
9860;1;1;1;1;0;1;0;33;0;1;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;21085;0;1;0;18;1;65;15;14;1500.0;110;100;18;5;122.0;1783;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
12658;1;1;1;1;0;1;0;8;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;21005;1;0;0;18;0;0013;1;98;1500.0;110;100;16;5;90.0;1665;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;9;1;0
3503;1;1;1;1;0;1;0;21;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;14166;0;1;0;4;0;0072;12;25;1500.0;110;100;16;5;85.0;1248;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
9838;0;1;1;1;0;1;0;30;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50.0;14250;0;1;0;4;0;0018;6;13;1500.0;110;150;16;5;90.0;1461;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;7;9;1;0
3674;1;1;1;1;0;1;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;14950;0;1;0;4;0;0046;375;18;1500.0;110;100;16;5;95.0;1397;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;9;1;0
12230;0;1;1;1;0;1;0;33;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;35.0;25210;0;1;0;10;0;0046;351;37;1500.0;110;100;18;7;136.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;7;9;1;0
6150;1;1;1;1;0;1;0;41;0;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;25850;0;0;1;10;0;0049;19;264;1500.0;110;100;18;5;140.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
439;1;0;1;1;0;1;0;21;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;8;0;10;10;0;10.0;18740;0;1;0;9;0;0023;40;94;1500.0;110;100;16;5;90.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;6;9;1;0
3870;0;0;1;0;0;1;0;48;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0;29320;0;0;1;7;0;0046;358;29;1500.0;110;120;17;5;112.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;2;9;1;0
5039;1;1;0;0;0;1;0;13;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;16467;0;1;0;15;0;17;36;11;1500.0;110;100;15;5;68.0;1398;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;0;9;1;0
3163;1;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;24;0;20;20;0;35.0;16411;0;1;0;15;0;54;14;298;1500.0;110;100;18;5;130.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
1677;0;1;1;0;0;1;0;24;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;10;10;0;10.0;16360;0;1;0;15;0;46;309;56;0.0;110;100;16;5;90.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;3;9;1;0
6712;1;1;1;1;0;1;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;16425;1;0;0;15;0;27;8;10;1500.0;110;100;17;4;105.0;1599;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;1;0
14162;0;0;0;0;0;1;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;49;0;40;40;0;35.0;16231;1;0;0;15;0;17;24;129;1500.0;110;100;17;5;110.0;1587;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;1;0
217;1;1;1;0;0;1;0;25;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;8;0;20;20;0;35.0;31028;0;1;0;8;0;72;9;16;1500.0;110;120;18;7;185.0;2902;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;7;9;1;0
10849;1;1;0;0;0;1;0;32;0;1;0;3;1;0;1;0;0;0;0;0;0;0;0;4;0;10;10;0;10.0;29300;0;1;0;15;1;0026;1;82;0.0;110;100;18;5;140.0;2204;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;1;0
13560;1;1;1;1;0;1;0;48;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;21020;0;0;1;9;0;49;24;194;1500.0;110;120;17;5;105.0;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;5;9;1;0
3029;1;1;1;1;0;1;0;25;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;17930;0;1;0;12;0;0023;40;5;1500.0;110;100;17;5;100.0;1596;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;7;9;1;0
13675;1;0;0;1;0;1;0;32;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;17122;0;1;0;12;0;54;32;1;1500.0;110;120;17;5;102.0;1595;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;1;9;1;0
11883;1;1;1;1;0;1;0;34;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;35.0;11197;0;1;0;14;0;0017;19;12;1500.0;210;200;15;5;60.0;1769;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;1;9;1;0
7078;1;1;1;1;0;1;0;34;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50.0;11745;0;1;0;21;0;0017;14;27;1500.0;110;100;15;5;71.0;1905;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;1;9;1;0
